order_id,order_date,order_status,customer_id,customer_email,product_name,product_sku,quantity,unit_price_gbp,discount_gbp,subtotal_gbp,shipping_gbp,order_total_gbp,attributed_channel,attributed_campaign,attributed_source,session_id,payment_method,is_new_customer,coupon_code 
ORD-15755,2024-04-25,COMPLETED,usr_35794,customer1988@hotmail.co.uk,Peptide Moisturiser,LB-748,3,24.48,0,73.44,0,,EMAIL,NULL,email,sess_577156,Klarna,1,VIP25
ORD-73015,25-Jun-2024,completed,usr_85043,customer941@hotmail.co.uk,Retinol Night Cream,LB-976,1,20.03,4.88,15.15,0,15.15,organic_search,,meta,sess_659661,Klarna,true,
ORD-23200,2024-10-30,completed,usr_12788,customer9433@gmail.com,SPF50 Drops,LB-346,2,56.3,0,112.6,4.99,117.59,paid social,Win_Back_90Day,,sess_165764,,TRUE,
ORD-15482,27/04/2024,completed,usr_54994,customer7940@gmail.com,Cleansing Balm,LB-406,3,50.84,0,152.52,0,152.52,,Generic_Skincare_Broad,META,sess_798710,card,false,
ORD-84349,27-Jun-2024,refunded,usr_15732,,Peptide Moisturiser,LB-295,2,28.95,2.63,55.27,0,55.27,paid_search,UGC_Serum_Test,bing,,klarna,TRUE,WELCOME15
ORD-92947,2024-01-06,COMPLETED,usr_50918,customer8707@gmail.com,Eye Cream 15ml,LB-947,1,72.1,0,72.1,4.99,77.09,EMAIL,Abandoned_Cart_1 ,,sess_642480,Card,0,SUMMER10
ORD-28687,2024-10-29,completed,usr_76143,customer9129@gmail.com,Peptide Moisturiser,LB-222,2,25.81,0,51.62,3.99,55.61,direct,DPA_AllProducts_Q4,meta,sess_222361,Klarna,FALSE,
ORD-49046,2024/06/14,completed,usr_75737,customer5541@gmail.com,SPF50 Drops,LB-418,1,75.86,0.41 ,75.45,,80.44,organic_search,,Google,sess_345930,Card,0,
ORD-38693,01-28-2024,COMPLETED,usr_34852,customer6797@gmail.com,Retinol Night Cream,LB-103,4,,0,139.64,6.99,146.63,direct,abandoned_cart_1,(direct),sess_325077,Card,false,
ORD-12474,10-Jan-2024,pending,usr_68979,customer3681@gmail.com,Retinol Night Cream,LB-221,2,53.1,0,106.2,6.99,113.19,,Conversion_NightCream_Q3,,,CARD,0,
ORD-36579,06-06-2024,,usr_13212,customer4573@hotmail.co.uk,Vitamin C Serum 30ml,LB-639,1,55.32,0,55.32,4.99,60.31,,RLSA_CartAbandoners,unknown,sess_752813,Card,false,
ORD-75282,2024/05/18,completed,usr_65636,customer6451@gmail.com,Peptide Moisturiser,LB-711,3,,0,55.62,0,55.62,,Abandoned_Cart_1 ,META,sess_333777,,TRUE,GLOW20
ORD-68943,2024-02-11,completed,usr_38451,customer5406@gmail.com,Glow Cream 50ml,LB-831,1,57.32,0,57.32,0,57.32%,paid social,Monthly_Newsletter_Jan,pinterest,,paypal,0,
ORD-56159,12-28-2024,Completed,usr_69453,customer5770@gmail.com,Cleansing Balm,LB-486,3,20.08,0,60.24,3.99,64.23,direct,NULL,META,sess_594010,Klarna,1,
ORD-43410,12/06/2024,completed,usr_93426,customer5081@gmail.com,Retinol Night Cream,LB-638,3,33.78,0,101.34,4.99,106.33,EMAIL,Win_Back_90Day,google,sess_890868,CARD,true,VIP25
ORD-15415,2024-01-18,pending,usr_86783,customer2247@hotmail.co.uk,SPF50 Drops,,2,,0,122.0,4.99,126.99,paid_social,Shopping_Moisturisers,bing,,,FALSE,
ORD-69550,2024/08/22,COMPLETED,usr_38210,customer8194@gmail.com,Hyaluronic Acid Serum,LB-882,1,62.16,2.44,59.72,0,59.72,paid_social,Win_Back_90Day,meta,sess_337715,klarna,false,
ORD-54761,2024/11/22,refunded,usr_56814,customer7682@gmail.com,Eye Cream 15ml,LB-909,2,53.78,0,107.56,4.99,112.55,EMAIL,BRAND_Awareness_Q2,tiktok,sess_514073,card,TRUE,VIP25
ORD-52687,01-19-2024,pending,usr_83379,customer267@gmail.com,SPF50 Drops,LB-886,3,71.7,14.51,200.59,6.99,207.58,,Abandoned_Cart_1,pinterest,,paypal,1,
ORD-45282,05/05/2024,refunded,usr_70689,customer318@hotmail.co.uk,Niacinamide Toner,LB-922,1,38.91,0,38.91,6.99,45.9,email,Abandoned_Cart_1 ,(direct),sess_235450,CARD,1,
ORD-38861,31/03/2024,refunded,usr_57859,customer1198@hotmail.co.uk,Face Mask Set,LB-414,1,29.82,5.51,24.31,4.99,29.3,paid_search,NULL,,sess_128102,,1,SUMMER10
ORD-72922,06/11/2024,COMPLETED,usr_61393,customer1062@gmail.com,SPF50 Drops,,2,60.46,0,120.92,3.99,124.91,paid_social,Welcome_Series_2,Google,sess_759931,,false,WELCOME15
ORD-63822,27/01/2024,completed,usr_11413,customer8674@gmail.com,Vitamin C Serum 30ml,LB-392,2,19.44,0,38.88,3.99,42.87,,BRAND_Awareness_Q2,meta,sess_761458,klarna,,VIP25
ORD-24206,2024-05-08,refunded,usr_41983,customer9082@gmail.com,Retinol Night Cream,LB-198,3,83.1,0,249.3,0,249.3,referral,NULL,META,sess_126239,card,1,
ORD-34260,07-25-2024,completed,usr_22440,customer649@gmail.com,Cleansing Balm,LB-311,4,22.54,0,90.16,4.99,95.15,,DPA_AllProducts_Q4,unknown,sess_536858,paypal,FALSE,
ORD-36799,04-Jun-2024,refunded,usr_59200,customer5541@gmail.com,Glow Cream 50ml,LB-957,4,57.35,0,229.4,0,229.4,paid_search,DSA_AllProducts,,sess_451367,klarna,1,GLOW20
ORD-97881,2024/01/23,refunded,usr_90961,customer766@gmail.com,SPF50 Drops,LB-128,2,77.21,0,154.42,0,154.42 ,,Shopping_Moisturisers,(direct),sess_119349,klarna,,
ORD-28445,14/06/2024,pending,usr_18201,customer5663@hotmail.co.uk,SPF50 Drops,LB-680,4,39.17,0,,3.99,160.67,referral,UGC_Serum_Test,,sess_285806,Klarna,1,
ORD-64624,2024-11-06,completed,usr_17314,customer4203@gmail.com,Niacinamide Toner,LB-447,3,66.67,0,200.01,0,200.01,referral,Welcome_Series_2,tiktok,sess_600960,,TRUE,
ORD-94299,16-Aug-2024,cancelled,usr_12047,customer7653@gmail.com,SPF50 Drops,LB-468,1,75.29,0,75.29,4.99,80.28,direct,Generic_Skincare_Broad,meta,sess_219733,klarna,FALSE,
ORD-99361,09-Dec-2024,COMPLETED,usr_48992,customer8604@gmail.com,Peptide Moisturiser,LB-208,1,24.71,0,24.71,0,24.71,organic_search,Monthly_Newsletter_Mar,META,sess_562270,klarna,0,GLOW20
ORD-33820,11/06/2024,pending,usr_69332,customer3360@gmail.com,Cleansing Balm,LB-406,1,19.83,11.68,8.15,,8.15,paid social,VIP_Early_Access,Google,sess_261349,klarna,FALSE,
ORD-30163,13/03/2024,completed,usr_83423,customer4333@gmail.com,Cleansing Balm,LB-802,4,33.47,0,133.88,0,133.88,direct,Abandoned_Cart_1 ,unknown,,CARD,true,
ORD-79941,2024/11/16,refunded,usr_29719,customer2551@hotmail.co.uk,Peptide Moisturiser,LB-878,4,22.73,2.36,88.56,6.99,95.55,,Generic_Skincare_Broad,tiktok,sess_669264,paypal,1,WELCOME15
ORD-60603,29-Sep-2024,completed,usr_97068,customer4561@gmail.com,Retinol Night Cream,LB-591,4,43.02,0,172.08,4.99,,,,bing,sess_300965,,0,SUMMER10
ORD-79417,2024-03-23,completed,usr_47256,customer8995@gmail.com,Cleansing Balm,LB-708,4,40.3,2.93,158.27,0,158.27,Paid_Search,Brand_KW_Exact ,unknown,sess_586642,Klarna,true,WELCOME15
ORD-85301,07-23-2024,completed,usr_86930,customer6495@gmail.com,Niacinamide Toner,LB-435,2,72.45,0,144.9,0,144.9,EMAIL,,email,,PayPal,true,WELCOME15
ORD-71323,,completed,,customer129@gmail.com,Peptide Moisturiser,LB-989,4,41.33$,5.19,160.13,4.99,165.12,email,VIP_Early_Access,tiktok,sess_967281,CARD,false,
ORD-32569,2024/02/13,completed,usr_90257,customer5494@gmail.com,Niacinamide Toner,LB-519,2,41.72,7.74,75.7,3.99,79.69,EMAIL,abandoned_cart_1,(direct),sess_891780,Card,,
ORD-53937,2024/12/14,completed,usr_27883,customer5410@hotmail.co.uk,Glow Cream 50ml,LB-712,4,18.33,3.96$,69.36,4.99,74.35,paid_social,Abandoned_Cart_1,tiktok,sess_131429,PayPal,,GLOW20
ORD-69952,2024-03-12,,usr_62362,customer4661@hotmail.co.uk,SPF50 Drops,LB-914,,,0,74.68,4.99,79.67,EMAIL,Shopping_Moisturisers,pinterest,sess_210717,,,
ORD-19608,2024-07-12,completed,usr_48808,customer9543@gmail.com,Vitamin C Serum 30ml,LB-800,2,83.57,0,167.14,0,167.14,paid_search,Awareness_Serum_Jan24,,sess_287508,Klarna,,
ORD-68033,07-11-2024,cancelled,usr_71645,customer6597@gmail.com,Vitamin C Serum 30ml,LB-789,3,33.77,0,101.31,6.99,108.3,Paid_Search,UGC_Serum_Test,pinterest,,,,
ORD-26240,2024/09/04,completed,usr_79952,customer7825@gmail.com,Eye Cream 15ml,LB-968,2,78.07,1.07,155.07,6.99,162.06,email,retargeting_cart_feb24,META,sess_332477,Card,false,
ORD-91194,2024-09-26,COMPLETED,usr_20463,customer9959@hotmail.co.uk,Cleansing Balm,LB-334,3,48.68,0,146.04,3.99,150.03,paid_social,Conversion_NightCream_Q3,pinterest,sess_981188,Klarna,true,
ORD-33212,03-15-2024,completed,usr_84571,customer7126@gmail.com,Face Mask Set,LB-584,1,72.82,0,72.82,0,72.82 ,,Awareness_Serum_Jan24 ,Google,sess_845666,Klarna,0,
ORD-58601,04/01/2024,Refunded,usr_83659,customer7006@hotmail.co.uk,SPF50 Drops,LB-324,1,54.01,0,54.01,0,54.01,,RLSA_CartAbandoners,meta,sess_318731,klarna,1,
ORD-56896,10-29-2024,Completed,usr_83187,customer795@gmail.com,Niacinamide Toner,LB-794,4,66.65,12.1,254.5,0,254.5,,Shopping_Moisturisers,unknown,sess_248112,card,0,VIP25
ORD-47832,2024/11/02,Completed,usr_55663,customer1830@hotmail.co.uk,Face Mask Set,LB-326,2,,0,154.78,,154.78,paid_search,Conversion_NightCream_Q3,unknown,sess_732705,,0,
ORD-15376,08-Oct-2024,Refunded,usr_65243,,Niacinamide Toner,LB-426,2,58.56,,103.54,4.99,108.53,,brand_kw_exact,meta,sess_739368,CARD,true,
ORD-95830,06-16-2024,Refunded,usr_47375,customer472@gmail.com,Peptide Moisturiser,LB-683,2,64.53,0,129.06,0,129.06,organic_search,,unknown,sess_931728,card,FALSE,
ORD-92742,09-Mar-2024,COMPLETED,usr_10933,customer9736@gmail.com,Cleansing Balm,LB-684,2,33.59,10.25,56.93,0,56.93,,Welcome_Series_2,meta,,PayPal,1,
ORD-98753,20/10/2024,completed,usr_61548,customer7859@gmail.com,Peptide Moisturiser,LB-999,4,28.15,0,112.6,0,112.6,referral,Abandoned_Cart_1,unknown,sess_919438,Klarna,true,
ORD-10653,2024/09/22,completed,usr_86329,customer9451@gmail.com,Peptide Moisturiser,LB-571,3,,0,,3.99,161.13$,email,BRAND_Awareness_Q2,meta,sess_194209,CARD,1,SUMMER10
ORD-27125,18-Dec-2024,completed,usr_72731,customer6063@gmail.com,Peptide Moisturiser,,1,78.08,0,78.08,0,78.08,email,,unknown,sess_373997,paypal,false,
ORD-84079,01-29-2024,completed,usr_62218,customer9569@gmail.com,Niacinamide Toner,LB-684,1,17.25,0,17.25,4.99,22.24,EMAIL,DSA_AllProducts,tiktok,sess_309482,CARD,false,WELCOME15
ORD-77512,05/01/2024,pending,usr_77749,customer2448@gmail.com,SPF50 Drops,LB-429,1,23.53,0,23.53,0,23.53,paid social,Monthly_Newsletter_Mar,Google,sess_186132,klarna,0,GLOW20
ORD-58893,2024-12-18,refunded,usr_43490,customer3548@gmail.com,Peptide Moisturiser,LB-962,1,41.63,11.05,30.58,6.99,37.57,email,Generic_Skincare_Broad,unknown,sess_749646,Klarna,0,SUMMER10
ORD-86397,17/08/2024,Refunded,usr_64985,customer5656@gmail.com,Vitamin C Serum 30ml,LB-306,-3,47.92,13.72,130.04,,130.04,paid social,Abandoned_Cart_1 ,email,sess_512796,Klarna,1,
ORD-29574,2024-07-22,pending,usr_83413,customer9169@gmail.com,Cleansing Balm,LB-788,2,77.3,0,154.6,0,154.6,paid_search,brand_kw_exact,meta,sess_391038,paypal,1,
ORD-88940,2024-08-18,Completed,usr_38506,customer9143@hotmail.co.uk,Retinol Night Cream,LB-529,1,65.1,0,65.1,0,,EMAIL,abandoned_cart_1,,sess_866499,paypal,FALSE,
ORD-14241,16/03/2024,Completed,usr_39033,customer3613@gmail.com,Cleansing Balm,LB-466,3,47.68,0,143.04,6.99,150.03,paid_social,Shopping_Serums,,sess_216020,klarna,0,
ORD-43634,06/04/2024,completed,usr_78180,,Vitamin C Serum 30ml,LB-487,1,20.34,0,20.34,3.99,24.33,direct,UGC_Serum_Test,unknown,,paypal,false,VIP25
ORD-90823,27/05/2024,pending,usr_64366,customer3444@gmail.com,Eye Cream 15ml,LB-292,4,75.96,0,303.84,0,,direct,,google,sess_248817,,0,
ORD-23816,10/12/2024,completed,usr_78763,customer1364@gmail.com,Face Mask Set,LB-354,4,39.73,12.67,146.25,6.99,153.24,paid_search,,pinterest,sess_363562,Klarna,1,
ORD-18992,,Refunded,usr_62639,customer7152@gmail.com,Face Mask Set,LB-458,4,30.26,0,121.04,6.99,128.03,Paid_Search,Shopping_Serums,unknown,sess_138187,Klarna,0,SUMMER10
ORD-18760,,completed,usr_22000,customer6777@gmail.com,Vitamin C Serum 30ml,,3,23.03,2.3,66.79,6.99,73.78,direct,Competitor_KW_BMM,pinterest,sess_376719,card,0,VIP25
ORD-35736,16/11/2024,pending,usr_74144,customer8390@gmail.com,Glow Cream 50ml,LB-491,3,80.87,0,242.61,3.99,246.6,paid social,Monthly_Newsletter_Jan,google,,klarna,false,SUMMER10
ORD-45452,2024/01/30,Completed,usr_75903,customer7467@gmail.com,Face Mask Set,LB-439,3,40.75,,120.87,3.99,124.86,,BRAND_Awareness_Q2,email,sess_859235,paypal,FALSE,WELCOME15
ORD-57737,2024/10/22,completed,usr_79102,customer6679@gmail.com,Retinol Night Cream,LB-443,1,77.03,0,77.03,0,77.03,paid_search,NULL,pinterest,,klarna,0,
ORD-88044,05-10-2024,COMPLETED,usr_58272,customer998@hotmail.co.uk,Vitamin C Serum 30ml,LB-691,3,56.53,0,169.59,0,169.59,EMAIL,UGC_Serum_Test,google,sess_140403,Klarna,TRUE,
ORD-43376,06-10-2024,completed,usr_13942,customer6565@hotmail.co.uk,Cleansing Balm,LB-569,4,22.98,0,91.92,3.99,95.91,EMAIL,,tiktok,sess_549240,CARD,,GLOW20
ORD-92817,2024-04-28,completed,usr_65064,customer5372@gmail.com,Hyaluronic Acid Serum,LB-175,2,56.52,0,113.04,6.99,120.03,,,,sess_649231,Klarna,,
ORD-19961,2024/03/31,completed,usr_14493,customer8292@gmail.com,Eye Cream 15ml,LB-773,2,40.95,0,81.9,3.99,85.89,,Shopping_Serums,(direct),sess_977640,card,0,
ORD-35678,14/10/2024,completed,usr_28102,customer4572@hotmail.co.uk,SPF50 Drops,LB-494,1,42.12,0,42.12,6.99,49.11,paid_search,Generic_Skincare_Broad,meta,sess_207823,,0,GLOW20
ORD-96550,10/06/2024,Refunded,usr_12716,customer5756@gmail.com,Face Mask Set,LB-250,3,56.1,14.64,153.66,3.99,157.65,paid_search,VIP_Early_Access,META,sess_487801,card,1,VIP25
ORD-72210,2024-05-20,Completed,usr_48275,customer146@hotmail.co.uk,Vitamin C Serum 30ml,LB-288,4,,0,85.04,,90.03,paid_social,RLSA_CartAbandoners,(direct),sess_642488,card,TRUE,
ORD-86419,03/05/2024,completed,usr_51621,customer2155@gmail.com,Face Mask Set,LB-980,2,40.05,0,80.1,6.99,,Paid_Search,Abandoned_Cart_2,meta,sess_276171,paypal,0,
ORD-91387,,completed,usr_25372,customer369@hotmail.co.uk,Vitamin C Serum 30ml,LB-305,4,67.07,12.79,255.49,0,255.49,email,Welcome_Series_1,pinterest,sess_985094,card,true,VIP25
ORD-25617,2024/03/18,cancelled,usr_46121,customer3099@hotmail.co.uk,Retinol Night Cream,LB-818,2,80.32,0,160.64,0,160.64$,direct,DPA_AllProducts_Q4,unknown,sess_346745,card,,GLOW20
ORD-76507,28/12/2024,Refunded,usr_71548,customer8427@gmail.com,Retinol Night Cream,LB-881,,56.27,11.9,213.18,0,213.18,direct,Welcome_Series_2,unknown,sess_719164,,1,VIP25
ORD-23962,20/07/2024,completed,usr_52627,customer8762@hotmail.co.uk,Hyaluronic Acid Serum,LB-345,2,20.53,0,41.06,0,41.06,direct,UGC_Serum_Test,email,sess_151324,Card,0,
ORD-21131,28-Dec-2024,completed,usr_18982,customer9294@hotmail.co.uk,Retinol Night Cream,LB-741,4,65.09,0,260.36,0,260.36,direct,Awareness_Serum_Jan24 ,bing,sess_344425,,1,WELCOME15
ORD-48359,08-29-2024,Refunded,usr_27722,customer8377@gmail.com,,LB-947,2,82.09,1.59,162.59,4.99,167.58,EMAIL,,meta,sess_922483,,true,SUMMER10
ORD-70460,12-Jun-2024,refunded,usr_90143,customer4856@gmail.com,Vitamin C Serum 30ml,LB-323,4,,13.45,234.19,4.99,239.18,paid social,BRAND_Awareness_Q2,meta,sess_489560,CARD,,
ORD-82869,2024-05-05,completed,usr_24900,customer3639@hotmail.co.uk,Cleansing Balm,LB-654,4,76.69,0,306.76,0,306.76,paid_search,brand_kw_exact,meta,sess_657424,,,SUMMER10
ORD-80966,2024/12/06,pending,usr_25820,,,LB-600,4,42.5,0,170.0,0,170.0,paid_social,Brand_KW_Exact ,email,sess_373656,CARD,FALSE,
ORD-85756,2024-12-19,completed,,customer1395@gmail.com,Retinol Night Cream,LB-371,1,,0,51.88,0,51.88,referral,Abandoned_Cart_1 ,bing,sess_458363,CARD,1,
ORD-40787,16-May-2024,completed,usr_73982,customer5210@gmail.com,SPF50 Drops,LB-211,2,41.45,1.53,81.37,6.99,88.36,direct,Win_Back_90Day,bing,sess_569625,PayPal,FALSE,GLOW20
ORD-71195,20/02/2024,cancelled,usr_48301,customer5604@hotmail.co.uk,Face Mask Set,LB-531,2,27.3,0,54.6,,58.59,organic_search,Monthly_Newsletter_Jan,tiktok,sess_690715,PayPal,true,WELCOME15
ORD-91899,2024-09-15,COMPLETED,usr_61669,customer3935@gmail.com,SPF50 Drops,LB-283,1,49.17,0,49.17,4.99,54.16,paid_search,abandoned_cart_1,unknown,sess_517565,klarna,,GLOW20
ORD-65134,03-25-2024,pending,usr_24494,customer3069@gmail.com,Vitamin C Serum 30ml,LB-726,3,40.81,0,122.43,4.99,127.42,paid_search,,Google,sess_574792,klarna,1,VIP25
ORD-34636,02-08-2024,refunded,usr_90556,customer5726@hotmail.co.uk,Cleansing Balm,LB-102,3,31.32,0,93.96,3.99,97.95,organic_search,,META,sess_132830,Klarna,FALSE,
ORD-12902,28-Dec-2024,completed,usr_14259,customer489@gmail.com,SPF50 Drops,LB-473,1,22.54,10.03,12.51,0,12.51,EMAIL,Shopping_Serums,bing,sess_774520,Klarna,true,VIP25
ORD-19706,30/11/2024,completed,usr_88935,customer265@gmail.com,Cleansing Balm,LB-125,4,81.98,3.09,324.83,0,324.83,paid social,Abandoned_Cart_1 ,email,sess_297782,Card,FALSE,
ORD-97508,13-Mar-2024,cancelled,usr_96521,customer3879@gmail.com,Eye Cream 15ml,LB-191,2,39.29,0,78.58,0,78.58,paid_search,abandoned_cart_1,unknown,sess_292413,card,0,GLOW20
ORD-32871,2024-10-04,COMPLETED,usr_26928,customer1451@hotmail.co.uk,Hyaluronic Acid Serum,LB-936,1,25.23,11.75,13.48,6.99,20.47,paid_search,Monthly_Newsletter_Mar,META,sess_429665,PayPal,1,WELCOME15
ORD-45916,2024/04/23,completed,usr_90959,customer3152@hotmail.co.uk,Hyaluronic Acid Serum,LB-304,2,83.46,0,166.92,0,166.92,paid_social,brand_kw_exact,,sess_197302,klarna,FALSE,
ORD-23957,2024-12-13,completed,usr_54403,customer3720@gmail.com,Hyaluronic Acid Serum,LB-958,1,61.26,0,61.26,0,61.26,Paid_Search,brand_kw_exact,tiktok,sess_273166,CARD,TRUE,WELCOME15
ORD-58009,12-Aug-2024,Completed,usr_87546,customer4028@hotmail.co.uk,Niacinamide Toner,LB-467,3,41.94,10.34,115.48,0,115.48,paid_social,Brand_KW_Exact ,email,,klarna,0,
ORD-89901,24-Dec-2024,,usr_30426,customer4892@hotmail.co.uk,Eye Cream 15ml,LB-723,1,54.57,0,54.57,,61.56,direct,Shopping_Moisturisers,META,sess_746116,,0,VIP25
ORD-41676,2024/09/28,Refunded,usr_85708,customer9320@gmail.com,Vitamin C Serum 30ml,LB-351,1,54.74,0,54.74,,58.73,direct,Monthly_Newsletter_Jan,email,sess_424446,paypal,0,WELCOME15
ORD-21500,22/05/2024,cancelled,usr_71398,customer7005@gmail.com,Peptide Moisturiser,LB-627,3,39.3,0,117.9,,124.89,direct,Shopping_Moisturisers,META,sess_660038,paypal,false,
ORD-59333,21-Apr-2024,completed,usr_46134,customer9225@gmail.com,Peptide Moisturiser,LB-389,3,17.82,2.54,50.92,6.99,57.91,paid_social,Monthly_Newsletter_Jan,bing,sess_966905,PayPal,,GLOW20
ORD-72118,02-Sep-2024,Completed,usr_85584,customer2782@gmail.com,Hyaluronic Acid Serum,LB-955,1,50.04,0,50.04,3.99,54.03,,Monthly_Newsletter_Feb,tiktok,sess_725554,card,1,GLOW20
ORD-19885,2024-11-16,completed,usr_22544,customer9392@gmail.com,Retinol Night Cream,LB-918,3,52.39,0,157.17,6.99,164.16,organic_search,Monthly_Newsletter_Feb,unknown,sess_967587,paypal,false,
ORD-56198,2024/12/16,pending,usr_43967,customer2673@hotmail.co.uk,Eye Cream 15ml,LB-202,3,22.83,0,68.49,0,68.49,paid social,Generic_Skincare_Broad,pinterest,sess_943072,klarna,0,
ORD-80142,2024/04/30,completed,usr_23434,customer4973@hotmail.co.uk,Eye Cream 15ml,LB-450,2,58.58,0,117.16,0,,organic_search,Conversion_NightCream_Q3,META,sess_110695,paypal,,WELCOME15
ORD-70654,09-06-2024,completed,usr_44642,customer4252@gmail.com,Face Mask Set,LB-257,1,44.29,2.56,41.73,0,41.73,email,Retargeting_Cart_Feb24,email,,paypal,true,VIP25
,2024/08/20,completed,usr_90368,customer7643@gmail.com,Eye Cream 15ml,LB-354,3,76.24,13.75,214.97,0,214.97,Paid_Search,,bing,sess_980882,card,,WELCOME15
ORD-15377,2024-11-22,cancelled,usr_93435,,Hyaluronic Acid Serum,LB-372,3,32.47,0,,3.99,101.4,direct,,Google,sess_720888,CARD,false,
ORD-70371,10/06/2024,completed,usr_78617,customer2663@gmail.com,Cleansing Balm,LB-295,2,39.56,0,79.12,,79.12,organic_search,Competitor_KW_BMM,,sess_841401,klarna,0,WELCOME15
ORD-87547,08-21-2024,pending,usr_24220,customer9860@gmail.com,Vitamin C Serum 30ml,LB-506,3,71.84,0,215.52,6.99,222.51,direct,Generic_Skincare_Broad,unknown,sess_965860,paypal,1,
ORD-40738,,cancelled,usr_61560,customer7338@gmail.com,SPF50 Drops,LB-986,3,54.77,11.27,153.04,0,,direct,Shopping_Serums,Google,sess_832710,PayPal,1,
ORD-57972,05/05/2024,Refunded,usr_33071,customer6590@hotmail.co.uk,Retinol Night Cream,LB-181,1,34.33,0,34.33,3.99,38.32,paid social,Monthly_Newsletter_Feb,google,sess_530421,klarna,false,VIP25
ORD-32547,22-Oct-2024,refunded,usr_76626,customer1612@gmail.com,Face Mask Set,LB-668,2,22.54,10.11,34.97,0,34.97,email,Shopping_Serums,bing,sess_998148,Card,,WELCOME15
ORD-67009,09-Jul-2024,Refunded,usr_31066,customer1767@hotmail.co.uk,Niacinamide Toner,LB-481,1,62.69,0,62.69,3.99,66.68,direct,UGC_Serum_Test,(direct),sess_238930,PayPal,,
ORD-87667,05-Apr-2024,refunded,usr_62968,customer3945@hotmail.co.uk,Cleansing Balm,LB-848,4,59.14,11.41%,225.15,4.99,230.14,Paid_Search,Monthly_Newsletter_Feb,,sess_157605,PayPal,false,VIP25
ORD-48640,02-Jun-2024,pending,usr_11041,customer7146@gmail.com,Face Mask Set,LB-192,4,22.25,0,89.0,3.99,92.99,EMAIL,Generic_Skincare_Broad,(direct),sess_626751,card,,GLOW20
ORD-91798,13-May-2024,Completed,usr_97747,customer5548@hotmail.co.uk,Glow Cream 50ml,LB-348,2,59.6,0,119.2,0,119.2,,LookAlike_SPF_Apr24,tiktok,sess_678294,PayPal,TRUE,GLOW20
ORD-45987,06/07/2024,pending,usr_35015,customer8241@gmail.com,Cleansing Balm,LB-469,1,30.17,0,30.17,0,30.17%,EMAIL,Monthly_Newsletter_Jan,email,sess_741626,paypal,0,
ORD-59926,15-Aug-2024,cancelled,usr_93692,,Hyaluronic Acid Serum,LB-988,1,37.59,12.65,24.94%,3.99,28.93,Paid_Search,,META,sess_911389,klarna,0,WELCOME15
ORD-32448,05-15-2024,completed,usr_36530,customer4015@gmail.com,Vitamin C Serum 30ml,LB-294,2,28.55,10.43,46.67,3.99,50.66,direct,Awareness_Serum_Jan24,tiktok,sess_132975,klarna,1,WELCOME15
ORD-61409,01-05-2024,completed,usr_70977,customer1152@gmail.com,Face Mask Set,LB-361,4,39.18,0,156.72,3.99,160.71,email,DPA_AllProducts_Q4,Google,sess_610755,card,1,
ORD-87757,2024/12/24,COMPLETED,usr_35324,customer2803@gmail.com,Cleansing Balm,LB-674,3,72.25,0,216.75,3.99,220.74,direct,Welcome_Series_2,unknown,sess_111174,CARD,FALSE,VIP25
ORD-80124,23-Nov-2024,refunded,usr_13099,customer6928@gmail.com,Glow Cream 50ml,LB-752,2,45.1,0,90.2,6.99,97.19,paid social,Retargeting_Cart_Feb24,meta,sess_784618,card,1,
ORD-26762,2024/04/04,Refunded,usr_49767,customer6369@hotmail.co.uk,Peptide Moisturiser,LB-966,3,63.64,13.62,177.3,0,177.3,paid_social,Brand_KW_Exact ,unknown,sess_288773,klarna,0,WELCOME15
ORD-67478,20-Mar-2024,completed,usr_11052,customer6160@hotmail.co.uk,Peptide Moisturiser,LB-607,4,70.46,,268.96,3.99,272.95,paid social,Monthly_Newsletter_Feb,,sess_430594,,0,VIP25
ORD-21043,03-19-2024,,usr_57189,customer4422@gmail.com,Face Mask Set,LB-153,1,56.54,0,56.54,3.99,60.53,referral,abandoned_cart_1,meta,sess_447636,,1,WELCOME15
ORD-50029,10/02/2024,completed,usr_71767,customer5982@gmail.com,Face Mask Set,,-4,73.61,6.9,287.54,4.99,292.53,organic_search,,,sess_786938,paypal,,
